planet_ID,planet_temp,log_H2O,log_CO2,log_CH4,log_CO,log_NH3
18768,1913.45628698522,-8.739333871544325,-5.247476309680917,-3.761954627974403,-6.8176013371442625,-8.596790809671191
18769,694.7191846644693,-4.2978803002169865,-5.800170843844713,-3.250290528618711,-8.09173728093364,-7.546878027073274
18770,1056.9061223989188,-9.333056021295938,-5.278645217363761,-6.879792620341902,-4.076994279030653,-7.319875107127991
18771,931.876667435378,-3.592133572451851,-5.649204954511984,-9.471013284700728,-4.43443268968438,-9.152293875571424
18772,486.7881753307874,-4.098050108738354,-4.349873651349209,-9.496667346436311,-7.547485704581976,-7.270566681795867
18773,599.6329106409366,-3.4889828665868903,-6.510132971045407,-4.833407965333825,-4.532760653126704,-5.139584328786828
18774,1381.8639890058682,-7.771742533145091,-7.2800600976107965,-9.997502680103937,-7.970074964671639,-9.330577365236028
18775,374.971998469748,-3.6650557801789576,-4.321747899474868,-3.0608274025193323,-6.361705165924087,-9.201213430307778
18776,1722.5151218275862,-4.331788810225147,-5.469836036435575,-9.24276180902288,-7.577665089432741,-8.886143965747022
18777,1286.016147160179,-6.8413869299851555,-5.11016975950625,-6.996430742413203,-7.325166581963391,-9.37438223668052
18778,1821.1238376024723,-9.208557565555097,-5.086920315781265,-6.513120647719268,-6.988371205351981,-8.233077771263831
18779,775.1461642930906,-3.7137278162253247,-7.269916866454695,-4.904730168817161,-8.096309649091006,-9.239283959813044
18780,758.4522580970049,-9.734384816792153,-5.117563272780613,-6.768471140826008,-5.839256350266007,-9.443835676936349
18781,936.7583847059402,-4.433460381001918,-6.752796587510706,-3.761450383196351,-4.745125875060726,-5.120148574286972
18782,2702.293348870629,-3.228376802942722,-8.990412149666774,-3.3533475959249652,-2.9960449702221745,-8.45903892724598
18783,493.21472821925465,-5.668346797994028,-5.371124621794269,-5.711907884802512,-4.097918132866126,-5.084286745037158
18784,2991.678010498521,-8.837415977719461,-9.238789429815688,-9.091020921939217,-5.976374145819211,-4.0973089631302955
18785,740.0811857054283,-3.3991281375009588,-7.566686372368982,-9.260837479444348,-4.717386432509723,-9.2307957616438
18786,3413.1817933478083,-5.1856087318406665,-6.404104573448417,-9.09478868947001,-3.090908999093546,-6.404371847021661
18787,2138.1076622946393,-5.3866215006068,-9.56100174461738,-9.062622341878876,-5.224418512512657,-9.192592990658111
18788,1889.2474975504515,-6.1382067446809145,-6.652317964944542,-5.640091088835244,-3.981183890355011,-9.108094846039704
18789,1315.105565021423,-4.493249409471938,-5.099396293646258,-9.238073554714497,-5.930732496490187,-4.418717260226458
18790,296.59846826232916,-5.014377049485765,-8.003810108659266,-7.841461562180989,-3.59531400738968,-9.58009139175485
18791,1402.5056957391184,-9.25613738310163,-7.8566578012657935,-6.388278297793711,-4.6908197150895745,-4.79355933930756
18792,439.6803315093772,-4.287366532016364,-8.269077074080025,-4.811930431775544,-6.617617632554104,-5.199029467762356
18793,2020.438219687348,-3.6022273655624906,-5.86431533148079,-8.895184156827495,-3.447191043153569,-8.91101862063365
18794,294.0003405282173,-8.188917228894846,-4.653527432642718,-5.664844933711099,-5.247119787562729,-5.968051710651333
18795,1125.130451559009,-5.461128777225864,-4.945524649970757,-6.217629661889725,-3.817384273259212,-9.22800593207297
18796,1023.8836958483588,-3.1736935740449854,-8.699873786249544,-4.167688631495026,-7.721565752677963,-8.871062478936377
18797,1191.8035572010206,-5.839093362829704,-6.7057253294684775,-6.296059018808832,-5.282533679425513,-9.56420457535244
18798,394.13085641336806,-3.548101807328182,-4.877102517192881,-3.89726233097034,-6.039029306247011,-5.517244709843382
18799,2019.620405649144,-9.523144534249104,-4.187522042420799,-7.723677653172984,-7.438165508482949,-9.340034640795054
18800,414.679652253988,-3.3741812190751808,-8.162037109129399,-6.426772084004137,-4.503701391734016,-9.228982036067537
18801,1087.9146615881134,-9.028919478792895,-6.386994554543297,-3.416172566825263,-3.46375410701876,-5.608867025489737
18802,1428.7762816330485,-3.370142689185548,-9.390705494867673,-3.592293428529549,-7.772710767446286,-8.514110165517355
18803,417.37206900498774,-3.4710185349182776,-6.265360952863995,-8.972669079043895,-3.2204180731147765,-6.383269485706429
18804,1058.2700688453494,-8.445083611413475,-8.76889134040457,-5.471853195135421,-4.96168833368848,-5.26376447712218
18805,1401.411666592197,-5.947442643218234,-4.884586237121292,-9.062347399271264,-7.840641449847587,-4.270796386557224
18806,1198.215218832602,-5.39185595768324,-6.938352583606334,-8.752981173237622,-3.4181739142343277,-9.21828815663742
18807,1084.8715068249726,-7.458396449702954,-6.464566160927298,-9.736470186199202,-4.969920421406962,-6.269901425655971
18808,1292.135260197958,-3.2017944618376193,-6.203640538084119,-3.8533432970713233,-7.261693814987085,-8.605280508696318
18809,734.8730700512016,-3.6665617672465833,-5.226555645979465,-3.219332732986946,-6.2947852749089765,-5.573810567282331
18810,1129.7475233216724,-8.408833667555564,-7.14402985691221,-9.526766062282888,-5.71074736324417,-4.9006149990818795
18811,635.8928732309332,-4.747816361485684,-8.65559457351884,-4.737109459502576,-3.998644665272676,-8.450606455609716
18812,1199.5294227526176,-6.182471144294868,-8.03506959749898,-6.933821068450653,-3.5580461476624707,-9.3385486694422
18813,804.593918995316,-5.212157488026688,-7.954944154779223,-5.389056198571621,-3.7526011266149224,-8.650800112742752
18814,1399.1982181177807,-5.690535168511232,-6.940695702568358,-4.403871896046328,-7.1775737639795,-9.124622166341387
18815,1579.799390157616,-4.022377670080476,-5.798108943132015,-8.928385984165647,-3.670368048438793,-4.407761454187683
18816,881.1781415406527,-9.123014647424933,-4.755612338065147,-6.615316020485151,-4.510373693405672,-5.0810756094923155
18817,1105.6453510230624,-9.157529490094385,-5.401323494738824,-9.236044755330347,-4.279490039719901,-9.283916567869046
18818,311.1284964182176,-4.292314891232258,-9.417791210878915,-6.692105483530699,-4.972314390701992,-9.42526215961823
18819,2472.650484565101,-4.4360645963408825,-5.648303283315961,-6.7885665275980465,-7.161702380135274,-8.786802682969197
18820,924.1951934846164,-3.4922929939368217,-5.1908455605557,-5.478770568432004,-4.927387959480777,-9.149096221440804
18821,501.8315211445956,-3.63459606359793,-7.326697421797851,-5.293358360239126,-4.250593347022351,-9.474840641739217
18822,946.494270268832,-3.822688519544399,-5.6366813550140495,-9.372951580024806,-7.402949127273511,-9.217885214522996
18823,771.3034467292107,-4.806117930272111,-7.5000040948897215,-9.612245992519613,-5.520549979828511,-5.015545002775911
18824,410.8682842535652,-9.540186424446896,-5.489817238888567,-9.313661416197432,-5.2903283175211335,-6.392416755795094
18825,1262.0015021760798,-8.855765917624979,-5.11838340678353,-9.156706331160224,-7.274205186237751,-4.336023199216376
18826,2947.4257962039105,-9.41979554554389,-7.841737685343666,-9.692239141301332,-5.759237651636622,-9.439707126238426
18827,762.2287244795048,-6.532898071966044,-7.919170802642949,-6.0111701810357925,-4.171166554823622,-8.774333053655733
18828,605.2690779724608,-8.142204561635157,-5.656369524057666,-3.052357621327886,-7.936545358573547,-7.3634986260669155
18829,174.38830270964849,-3.8761303841976864,-6.373080976984503,-7.585194481076157,-4.734140223978286,-4.529102970385239
18830,600.9616623440414,-3.5870025424413963,-5.504229881844451,-6.675738825443739,-5.334707943927452,-5.558234921693522
18831,1160.907949678277,-8.88819193479079,-9.91892767532207,-4.0360598577484295,-3.637923440073592,-9.063936959931375
18832,433.6828900878155,-8.932847440078383,-5.616715181941982,-4.540311582846762,-5.631525314059402,-9.436401033556654
18833,1547.4831269259637,-4.487538773260619,-5.829662736171349,-3.374071747367511,-7.556216494271221,-8.921304573807577
18834,2061.8796222742308,-8.906743284233047,-9.978339467714935,-4.469480073198133,-4.242830738874213,-8.441936697407026
18835,1685.2546969683292,-9.20173298107511,-4.147189605753348,-9.346080388782672,-4.8985527019893125,-4.92813604150557
18836,1096.0477574473734,-7.4344134215723665,-5.461838983067144,-7.788764329873627,-3.5172597342323884,-5.8278955848069405
18837,945.489437869226,-8.701442591704508,-6.699221647667732,-3.207593673666062,-7.622437274787335,-9.047181691729564
18838,1509.6199570549445,-3.0909181174560683,-5.5228503335143575,-5.981840536919882,-7.49070500645971,-5.439984491923975
18839,322.23541572249184,-5.579828268374471,-8.369257481786667,-4.982335080486486,-4.9829797038754355,-9.588830861281696
18840,876.231712774822,-5.413918476671811,-9.627760996398536,-9.78821869832876,-3.622755772494842,-9.29861438239388
18841,962.3536855336984,-8.759416900650631,-6.098109093099454,-5.4763921380584595,-7.712371731031412,-4.199743382924428
18842,1034.9362475065348,-5.22229986376281,-6.813740158945328,-9.766536506664348,-5.348613105931822,-9.53089614380496
18843,1424.634998311361,-9.607884404602558,-4.40513517339129,-6.07380740471099,-7.408455618531668,-6.503671310012547
18844,1961.8456745719243,-9.561078116236496,-9.686259420367326,-4.788528870552285,-5.967444945977134,-9.489074889427815
18845,500.52688886788144,-3.8186798091633367,-6.958835451720285,-3.4369580646402147,-5.462738377726559,-9.20746005876951
18846,777.6822611375148,-7.633404914035081,-4.221930274643936,-9.63103348951327,-8.006039027151923,-9.233351974071178
18847,557.2325449855367,-6.885864067309704,-7.176387144324295,-9.718159617000952,-6.046886737503343,-5.1540770863856435
18848,1555.7029191507363,-3.196819095835747,-6.50955786617443,-8.771481699684523,-3.30407109657487,-4.093689923263385
18849,548.2969832833445,-9.151181823971434,-5.28391473403751,-6.441044977160193,-3.969640886763765,-9.470534279672094
18850,1602.069754628868,-5.941947615949548,-6.455846981780135,-5.045814123153638,-8.217857682520435,-6.381049248562407
18851,963.105260999916,-9.403435810754184,-8.955716620502995,-7.132742974595362,-3.805877560711476,-5.653206710278668
18852,1075.983004608111,-5.729093082479058,-5.92224566148465,-5.636166778536184,-4.818043912950796,-9.445653064288544
18853,526.1644753152551,-5.625888830690124,-9.5679293666937,-3.53893734002712,-3.613215173164282,-5.354617191215457
18854,717.1662479173007,-9.134413041403684,-8.714169258083581,-4.365322664029851,-4.2471015207595855,-9.356657756117375
18855,518.474605208759,-8.629817719024926,-9.614641581736809,-3.17195292855181,-6.865547803209754,-9.370661983289995
18856,862.2169265189254,-3.1989944596444437,-4.69079801660926,-4.757331033676281,-7.351846624456201,-9.04765489520076
18857,1815.251180589572,-9.4569553617691,-7.324391662918454,-9.236145004273189,-4.718361508540688,-9.29477526092229
18858,341.39063287442355,-5.108853025748557,-5.266825005636648,-3.7559784961798472,-4.630288876200264,-9.311799476263626
18859,2029.559171426649,-4.441012241003282,-9.48546478655174,-8.773934412953917,-7.970615205359532,-4.406116797100642
18860,1304.5372140743575,-4.576813353565209,-8.128140624827562,-9.124394761869542,-3.3844178730812526,-9.263592551675044
18861,1965.8147057570163,-5.0904277820686765,-9.517287342200287,-5.092219715762589,-4.794222309645433,-8.981237669051719
18862,1228.3550072147486,-9.249065425143282,-9.365220826220138,-6.167515615545385,-3.118203318468799,-5.053374200713496
18863,1517.7929682334238,-3.79002562921009,-6.6612657562221305,-3.959030088509183,-3.802794177972894,-8.697879696725744
18864,496.37427421986183,-8.242656826665959,-6.075329728936239,-3.8553611092597606,-3.864188389661045,-9.631379595220654
18865,1347.5016290491776,-3.26317859481702,-9.679411721376974,-8.382768601150067,-6.416530735537463,-6.083723403211294
18866,1752.3138173295708,-9.400728109650702,-9.330570007031046,-9.18530474956495,-3.030417577068371,-5.456435427337907
18867,631.8481927378765,-4.510916277366929,-4.823622079758157,-6.570198367680434,-3.4986077717142443,-9.532767247261004
18868,768.4874041138021,-8.773394448392603,-7.768538656964627,-4.505031276267394,-3.535045869682937,-9.325481823159024
18869,719.4665360313031,-9.730855485768677,-6.9848218057806495,-9.845270386511771,-3.7880063127213903,-6.571834730898314
18870,817.7723964295577,-9.545646532358214,-4.066916047553436,-9.53308354338831,-3.690082507635616,-5.524833674686949
18871,955.9261007830304,-7.987328015363723,-7.549447826918404,-9.043616232893129,-3.300475627323673,-4.114261013505821
18872,1647.778072274364,-6.375480164624729,-8.29939640418506,-6.697062568609759,-4.560931003908085,-9.308254326357227
18873,879.1771484529642,-4.27122537731287,-5.27743084203987,-3.6206254896199743,-7.103778031618201,-4.093063045774104
18874,1523.2178685234708,-3.0006875415948646,-5.832029620163487,-9.006765296207673,-7.662662587309929,-8.95073162866877
18875,2826.438531149834,-8.305754147462505,-9.553676829480471,-3.505770072966394,-7.417304440936328,-8.328127302903647
18876,1529.0309223056065,-3.345822951427475,-9.747155978285209,-3.655541024785714,-3.0732814309689305,-8.963885217198726
18877,1439.5185118583447,-5.282259065746562,-5.3976126653522485,-9.55767552625785,-7.747771599622899,-8.791697006990342
18878,676.1468832045763,-4.4118595295968746,-6.472804760151839,-9.776545007900625,-4.377736827207009,-5.6123951427722645
18879,700.6471323083761,-9.604731992324613,-9.388070082170628,-9.8265709524173,-3.5828512085803657,-6.040939947823417
18880,555.0187160493024,-3.8137180393200207,-5.640876723354464,-5.390597572396913,-6.178249313639835,-9.39200232678523
18881,461.1141234128249,-4.512792627975073,-7.682622222759102,-3.4412032893683833,-5.352830117903832,-6.608648047438122
18882,649.3416325525992,-5.249209566702208,-6.319394130298054,-5.057005648712811,-3.334841287829894,-4.54900397996084
18883,764.930266392694,-4.083402363044882,-6.399400513547497,-7.190748456956894,-3.2466098379952166,-9.297353812752396
18884,1169.116743734062,-5.165067679585409,-7.4579556959062545,-4.922833034065363,-6.3600704497726825,-9.279594255103108
18885,649.0320726288599,-9.340803610039748,-5.145780560699842,-5.923757365865253,-4.878034966056722,-5.673104160107013
18886,1588.4202463206168,-4.613419152049768,-7.352666318639933,-5.964640262542292,-3.99786717519776,-5.897285064557202
18887,1054.264938372812,-9.494572603404508,-6.475685205190329,-7.0873121552180995,-3.74062876837391,-9.604058025584344
18888,741.2239123913716,-5.259352857805311,-8.616139672092167,-4.753317299280932,-5.246019311915463,-5.205431206159893
18889,3511.503091439307,-9.227381769284008,-8.166415378984247,-6.161221028790624,-4.403614139150763,-9.26345951490517
18890,986.4984626721156,-9.09590449996136,-4.4563428614651315,-6.909781441053949,-7.330688042333071,-4.048402214452844
18891,1249.954479976791,-5.958590238736745,-9.561262397453548,-9.302438357686238,-7.641353160844514,-4.4786803929461625
18892,1715.3862485142806,-9.016977489055405,-9.08249273356946,-9.134421740766202,-6.873391541400388,-4.485496169324773
18893,811.6986059884505,-9.165050980712332,-5.98845661395131,-9.772154510395705,-4.244425031548855,-5.43123401826158
18894,634.7332293680954,-9.642430221304249,-7.325298891039241,-6.090200255350373,-5.3009621116031225,-9.464145708683622
18895,1820.5491639368695,-4.659275191686063,-6.50382873886804,-4.952919265682226,-7.671036977045811,-8.847116524340267
18896,2565.1135256096877,-8.759203538916006,-8.971245335710567,-3.3329445197690686,-3.491337016636592,-4.187105664087117
18897,1094.6772417470038,-3.334927985763652,-6.554349403611783,-9.336954903318423,-3.574901420282687,-9.240970163407292
18898,1050.6539138694282,-4.770860834510486,-5.819185469572904,-3.5842260394447707,-5.906852998693349,-5.214885012760412
18899,1440.5455443639246,-8.430654465304512,-9.10854756885696,-4.495356201497761,-6.815860273826201,-4.1731203696839625
18900,584.2938943617618,-8.842464781366093,-8.035071839441297,-3.736029612083771,-4.0929545581918445,-6.158739467858037
18901,1424.0679275096495,-3.839743918215802,-6.703228911686263,-6.288449378640164,-3.6319935593163697,-8.906020285255542
18902,547.979307379916,-8.837055095248214,-7.52708400057999,-4.62251875073241,-3.2914984545222317,-9.291455775828704
18903,1954.3699447756153,-8.33469876831561,-4.701106710415696,-5.261950543215992,-4.723843131647279,-5.370283478703602
18904,715.8539829333391,-9.095075643330649,-6.91030709535147,-6.292973691843628,-7.248040616811184,-4.526094699635534
18905,1276.8747945356504,-9.535406332576052,-9.0273362809775,-4.504555152887632,-3.6715560872499977,-9.352637155516083
18906,902.438333466181,-9.449893827427122,-4.1103163446853435,-5.774571558765894,-6.936069268589459,-8.261289016955589
18907,782.9397574013614,-3.185655059282439,-4.036566745728899,-9.58320564257946,-6.736756288423962,-5.247008941726442
18908,1569.9291381425771,-7.406150342953992,-7.506621754692013,-9.706874210638835,-6.575085447750859,-9.301407341375985
18909,1132.2358989092131,-8.910686176665841,-4.057879882622222,-4.551700789065224,-6.737227933936162,-5.157733461482554
18910,1405.9473105394804,-3.997384019450207,-4.078611997991919,-5.168240551913936,-8.34671360603629,-4.229605183965741
18911,1209.2553179655506,-8.617006263128383,-4.375186432955963,-9.165907852833136,-7.950911066905553,-4.040130423048474
18912,874.4566518576836,-3.0542621012321733,-9.712094438960497,-5.649076937261255,-7.944316466510257,-5.418509101196825
18913,422.20925692272306,-3.671530044190576,-4.621883099607848,-5.44752968941213,-5.260636725268332,-6.123590906197369
18914,599.85411734917,-6.033931097784698,-4.017575593703341,-9.374423156976944,-7.758608440318642,-5.755669185375295
18915,1395.8192530333547,-9.51086824938968,-5.577440209750736,-6.109139792394309,-8.135185015976193,-6.102163873723457
18916,681.1037303115887,-3.9969680834808536,-5.561953241101952,-8.93074511703786,-8.13599692298223,-6.25934305876925
18917,767.4651932527394,-8.551652696201412,-5.375143373299328,-3.837976010241404,-5.011975890342245,-7.37235992087272
18918,611.0196405893454,-3.5793422390985916,-6.257589064163468,-9.290719024065208,-3.2616694700998035,-8.834087257892747
18919,2740.751594828917,-5.73889407568721,-5.681544075345197,-4.770968129744436,-5.120389264298699,-9.148468403543085
18920,921.5743358185612,-8.000339170974295,-8.700418642388335,-4.609149065261613,-3.1892383009351777,-9.016554273810032
18921,3976.9969218001615,-5.674247400640246,-6.366403068468544,-9.372007465604389,-4.32201806540955,-9.303948595145416
18922,692.8709699797544,-6.057226518405687,-7.843651080647676,-9.907089808363883,-4.973986798292068,-9.6308939336878
18923,376.6990980184648,-4.438514884217793,-8.366514230590964,-9.245887880292448,-3.421937650127499,-6.7955300101457174
18924,780.5614277132844,-9.777256514826629,-5.804336267260174,-9.56632797797527,-3.0922002178479446,-9.356775826593523
18925,1520.3475095424776,-5.593435656584565,-9.544088741957632,-4.2493892908642135,-3.8511241487578554,-9.030336986329775
18926,757.7348041999044,-4.608327938638076,-7.333323292628621,-4.541193386399841,-3.094166409283164,-7.405152916300373
18927,2941.9994001212804,-9.226715807934877,-4.473641455153138,-8.0569459214106,-4.978272255028136,-5.958911536481247
18928,1078.1297664749293,-8.330534921353397,-5.787766282086463,-9.567370084907324,-5.027942622846614,-4.673675823067252
18929,1206.1336400130997,-9.372404077487069,-7.329766641462503,-7.23574974828116,-6.477242562544455,-9.452883804694736
18930,1262.4371902764335,-8.577492717859391,-6.126698660168485,-9.26410161556587,-7.301788290076351,-4.442844273411064
18931,2541.000741600936,-4.566094415491035,-5.382226174735741,-8.922847414168526,-8.05962574654213,-9.071144800031028
18932,575.3421928435052,-3.4275632553199387,-5.317987066361329,-5.617239715686216,-7.417362780131867,-4.173677131603521
18933,641.7448244801485,-3.766528930898164,-5.950357314260724,-6.554406559799336,-5.794133564939951,-9.537586425925843
18934,1071.2663005953327,-7.084865409917968,-9.6743140027367,-5.230141744849281,-4.410162362140737,-8.259843135234027
18935,390.4899672655961,-4.825490814501197,-4.6355703952791645,-3.989542477972784,-3.203332391747687,-7.7496758790500495
18936,1031.4187159903386,-9.633226552482514,-6.698097485433792,-9.100661147782075,-5.3585425767786665,-9.232972053663383
18937,2777.6665491832373,-4.450942067540897,-4.415616544923716,-4.890085467337617,-6.653139088251544,-8.745864674629386
18938,795.5964210881392,-5.880768839590591,-4.47386499530139,-9.471492180930015,-4.26691555325148,-4.719246596952381
18939,1351.5235404631344,-9.43110915108862,-7.978971763875648,-5.400289214851149,-4.303630484074281,-5.7848098780107255
18940,1183.0399652714389,-3.6364254782317897,-6.278698654461728,-5.943219039520881,-6.174118984268015,-9.016165575042216
18941,957.095895691362,-8.03558919021252,-4.6042014164478795,-5.03120517449021,-8.155191491230356,-9.072855983508408
18942,2183.2474877607247,-8.9863451912444,-8.858146103345605,-6.359778200687318,-4.403010000192482,-9.307051514375868
18943,524.3415263389534,-4.607910595637137,-9.005693943195624,-4.943211460199993,-4.17251961286087,-8.415750690818552
18944,1478.7497010104796,-9.513824647722052,-6.053236995806588,-8.603366161162372,-3.244784310085219,-6.41613471625932
18945,503.9802533762434,-3.037258497772443,-9.732945664670412,-3.808059193148904,-3.684217498800232,-5.00522517484097
18946,1005.1939412798118,-5.641144115251694,-4.482338172774593,-9.70509398932522,-5.811876263290994,-9.310146444625351
18947,1209.9298152044369,-5.225310831729088,-7.919378609679854,-9.029757052983925,-6.978107209228179,-4.070996853079117
18948,1512.079026746282,-8.970382243782893,-6.666550643267636,-5.415519064136479,-3.390723551408076,-4.329102715765564
18949,896.7522919478475,-4.701621953237889,-6.252971445791412,-8.793431836371155,-7.664942404127141,-5.341260200563972
18950,799.611418713847,-9.098881734392032,-9.654671059122588,-4.5713268698694325,-4.926428770079061,-9.483001899148016
18951,1461.70216187914,-4.13442502192777,-7.339478373894839,-5.8171515994696525,-6.375478204823002,-9.021844496961242
18952,1254.3343594040352,-4.70015939205004,-6.078522268027938,-8.308775995268867,-4.104156346400176,-6.078918997788061
18953,641.9932237759676,-8.486315986803016,-8.526215280786186,-6.2824788262593545,-3.897847776275863,-5.488505298652665
18954,726.66563780383,-5.898057065984086,-6.48678965138832,-3.040818519740289,-7.879412443218655,-9.019075007884892
18955,731.6702792009443,-3.228377545259784,-7.453466613747307,-5.5394708736355005,-3.0818489837353726,-9.069414437230488
18956,1181.0283093878024,-4.923314476587242,-4.151054389166261,-9.414741789704772,-3.071332497121871,-9.129488652109004
18957,929.1507629772308,-9.6192068698686,-4.545924784292982,-9.368124841397524,-8.188576356168936,-5.975101944031183
18958,653.7532053206975,-6.1587645183306865,-8.106849540002163,-4.121944745413224,-5.771331382487494,-5.6316656282889115
18959,779.9584019947034,-9.664322717290474,-4.424467728439529,-9.037076106299228,-3.258023515515591,-5.730207522343761
18960,783.845645217062,-8.360277886715025,-4.483328737129462,-9.10148156869393,-4.500248176543893,-4.021628677836409
18961,273.424900494244,-9.822107979088136,-5.4527808958289405,-7.306610911909665,-4.55512481803596,-8.605410778070635
18962,688.3422312767763,-9.375531663821294,-5.793199047957476,-5.269775512384899,-7.091033965878795,-9.583834228053169
18963,1136.5688725190566,-3.5883521509590266,-7.110217012634889,-8.851153057976749,-6.871008449127912,-4.200684874624389
18964,1764.9811917119416,-9.074920793789753,-7.154854310063759,-5.526186273876255,-5.877141899111686,-4.746665847198552
18965,1588.8582175738013,-3.8082617499583487,-9.308174386023191,-3.111218813332411,-7.685382899156504,-8.45315683924617
18966,691.2086448948459,-4.67306560911469,-4.978751863217397,-5.952473326158423,-3.77134602978071,-4.220088081657809
18967,716.4874581189888,-8.927492157783123,-5.974072233050153,-4.3844330151799005,-3.843339322144399,-9.47059472602906
18968,564.7972646154069,-4.198864278338864,-5.329610276435629,-6.208510651479106,-5.954161065306827,-6.946784066950612
18969,712.7827237948209,-3.551366633637149,-6.004978303984869,-9.62498615800443,-7.913484998324918,-6.381801664608924
18970,1267.6548526165873,-3.3777841798647,-9.355824123543092,-3.670452630304,-3.3779399671084445,-9.08486518632504
18971,2164.594863655505,-4.088573471043762,-5.476600294382579,-8.575565849139272,-7.276778061638573,-4.124270096979164
18972,831.8996284808633,-4.748279412920017,-6.306035464257548,-3.86847651563122,-4.3598925535833235,-7.7415862588532525
18973,1167.6233028620782,-7.336703723158938,-7.229409292617091,-9.437099289961118,-3.660838424315832,-9.227057994865143
18974,1023.3634224538158,-8.985330541241284,-4.149236681095187,-5.085983972828574,-7.894261691234045,-5.999973916531808
18975,1967.8224918944743,-9.484076340724586,-4.126586246937529,-7.0409913260526364,-4.721009360250095,-8.460217230400058
18976,1123.5313170928453,-8.477875891825835,-9.70551135586022,-3.533604562140989,-5.3187875441524755,-8.401678816930287
18977,1784.6175912263695,-5.410895975993648,-6.149448712742221,-3.6356370137926657,-7.469134669177325,-4.857280975932717
18978,1089.8929791580058,-8.7378101414244,-4.418622787825699,-3.0730131601704787,-6.293413501834344,-8.986781154980848
18979,2978.458207557818,-8.626712643648283,-5.3890255668526335,-8.13552419899382,-7.96875283293506,-4.251210117963211
18980,791.8331001806803,-7.1261340247278815,-7.858968943379615,-8.369329080600913,-3.958651724658829,-6.190812488329325
18981,2175.879598483954,-3.8597549362778496,-7.967178899300199,-9.217819959397026,-5.704932102146423,-9.009842932029215
18982,780.9413273479532,-3.6780835935467073,-5.782650620968654,-5.794615279237148,-6.0129295768261946,-4.564468967184118
18983,1152.1153570166607,-9.04334499974892,-6.897396848583213,-9.076002451244603,-6.153440090961866,-4.491393865368209
18984,1101.9681201159394,-6.828635772963785,-5.063627139736606,-6.81834813527368,-5.6568469151239045,-6.007721329367712
18985,890.3243202376176,-9.16326259725834,-7.497971998585334,-9.388652400824247,-4.661217098059461,-4.427414191703651
18986,2209.395523200356,-4.4693098029602085,-5.383233299006252,-8.934216334910008,-4.9927356017768805,-8.889596092323925
18987,1500.813210419118,-9.246021550543515,-4.791394715769465,-6.070225101345023,-8.140735843783796,-6.259763474037259
18988,1215.4446923278754,-4.424893161995915,-4.07759858228678,-6.965442335000019,-3.647236280653995,-8.888332229812448
18989,610.9999462417145,-4.188133049433127,-8.61268249967719,-7.334607404732131,-5.1385094706695575,-5.054666726609529
18990,1615.4692788264344,-4.705754097766581,-8.047319777717455,-9.466411132386996,-3.3314523728651944,-5.338573015395948
18991,1804.779202628532,-9.574608566606758,-6.609645716800577,-9.723040672535804,-7.08530899044434,-6.058482172176981
18992,249.8582443056846,-3.185110212853222,-4.682561564360013,-5.672062943750624,-5.630157024223482,-9.431428491408155
18993,979.7392500668052,-3.3574079040561333,-9.204662990429044,-3.2132983550726513,-7.89659457753155,-8.71521954619313
18994,804.9738911164346,-3.8753933627687296,-4.471194693231692,-9.62408223459433,-7.596208710113299,-9.324608760034094
18995,1081.6732043742236,-3.9620480660774935,-5.633858555722914,-9.45420086139519,-4.290160228626969,-8.280289625065691
18996,516.5629216722006,-9.063320577752911,-6.367828987468469,-6.893961162901666,-4.36083101306231,-9.746028222694074
18997,674.6108422862306,-3.963071672933009,-8.719072144853088,-4.764075050779073,-4.1574162254286025,-9.201863195975015
18998,1063.6164008600515,-9.145206207270007,-9.730792858507233,-9.520811821509843,-3.709744712779192,-5.12404085622514
18999,765.6753725172903,-9.58366897303895,-4.237718645568793,-9.930826997203056,-3.9551118523132054,-6.487704874744737
19000,776.5359408866501,-7.284700746728165,-4.278033615970732,-3.1498971794082324,-7.6006997940043615,-8.725159260497362
19001,793.0785451247854,-4.3258641984326545,-6.1855871916083185,-5.832570118584317,-4.239096888964861,-9.499199573609175
19002,765.4098258611127,-3.866848795922178,-8.712437208822305,-5.967810860793574,-7.471552615919376,-9.294917994951998
19003,737.2089538041715,-5.643669542679031,-5.688491981005051,-9.5854919256156,-7.363533337931247,-5.016248474806601
19004,548.0799293012791,-8.905575170667964,-9.881790570784672,-3.849705456930474,-3.1338452252529008,-9.442711189554052
19005,1441.5096648824208,-4.791835951492999,-6.246154538355519,-7.016822812291777,-7.677867708303221,-9.489204252815568
19006,784.0191405831263,-5.180780832059333,-7.288785086337726,-3.1341920101776934,-7.098261972811844,-9.315895621298694
19007,1009.10960213572,-3.913612374730946,-5.765281284398052,-4.692750477116749,-7.291924456741991,-5.17054862775305
19008,1221.5752264139478,-3.469923384281473,-4.7446626351007275,-4.098153735409565,-8.11178679403499,-8.959547635004876
19009,2738.373204502468,-6.461680819308298,-6.8372577249480795,-5.6927656871951395,-3.432861754636482,-9.345249078443612
19010,752.0391189517347,-3.1325534083655504,-8.686280458277515,-6.1904770941706815,-3.105251441171952,-6.204100981296683
19011,2826.7281232350856,-8.559006468774822,-9.347943775993206,-3.878875533264722,-5.58278504558835,-8.601223387712757
19012,1464.958193424202,-5.608651871758067,-9.506222093729798,-6.3024720894025075,-5.933643317717595,-9.04188866142222
